point,date,dx,dy,h,h2,h3,h4,T,T20,T15,T10,T5,day,day1,day2
TP1,2014/9/28,1.25,-1.37261,434.513,188802,8.20E+07,3.56E+10,18.4474,15.4786,16.2561,17.0387,17.8213,3193,8.06903,395.711
TP1,2014/9/29,1.24,-1.32913,434.516,188804,8.20E+07,3.56E+10,18.2909,15.3271,16.0996,16.8822,17.6648,3194,8.06934,395.819
TP1,2014/9/30,1.23,-1.28565,434.518,188806,8.20E+07,3.56E+10,18.1343,15.1757,15.943,16.7257,17.5083,3195,8.06966,395.928
TP1,2014/10/1,1.22,-1.24217,434.521,188808,8.20E+07,3.56E+10,17.9778,15.0243,15.7865,16.5691,17.3517,3196,8.06997,396.036
TP1,2014/10/2,1.21,-1.1987,434.523,188811,8.20E+07,3.56E+10,17.8213,14.8729,15.63,16.4126,17.1952,3197,8.07028,396.145
TP1,2014/10/3,1.2,-1.15522,434.526,188813,8.20E+07,3.57E+10,17.6648,14.7214,15.4786,16.2561,17.0387,3198,8.07059,396.253
TP1,2014/10/4,1.19,-1.11174,434.529,188815,8.20E+07,3.57E+10,17.5083,14.57,15.3271,16.0996,16.8822,3199,8.07091,396.362
TP1,2014/10/5,1.18,-1.06826,434.531,188817,8.20E+07,3.57E+10,17.3517,14.4186,15.1757,15.943,16.7257,3200,8.07122,396.47
TP1,2014/10/6,1.17,-1.02478,434.534,188820,8.20E+07,3.57E+10,17.1952,14.2671,15.0243,15.7865,16.5691,3201,8.07153,396.579
TP1,2014/10/7,1.16,-0.981304,434.537,188822,8.21E+07,3.57E+10,17.0387,14.1157,14.8729,15.63,16.4126,3202,8.07184,396.688
TP1,2014/10/8,1.15,-0.937826,434.539,188824,8.21E+07,3.57E+10,16.8822,13.9643,14.7214,15.4786,16.2561,3203,8.07216,396.796
TP1,2014/10/9,1.14,-0.894348,434.542,188827,8.21E+07,3.57E+10,16.7257,13.8129,14.57,15.3271,16.0996,3204,8.07247,396.905
TP1,2014/10/10,1.13,-0.85087,434.544,188829,8.21E+07,3.57E+10,16.5691,13.6614,14.4186,15.1757,15.943,3205,8.07278,397.013
TP1,2014/10/11,1.12,-0.807391,434.547,188831,8.21E+07,3.57E+10,16.4126,13.51,14.2671,15.0243,15.7865,3206,8.07309,397.122
TP1,2014/10/12,1.11,-0.763913,434.55,188833,8.21E+07,3.57E+10,16.2561,13.3586,14.1157,14.8729,15.63,3207,8.0734,397.23
TP1,2014/10/13,1.1,-0.720435,434.552,188836,8.21E+07,3.57E+10,16.0996,13.2071,13.9643,14.7214,15.4786,3208,8.07371,397.339
TP1,2014/10/14,1.09,-0.676957,434.555,188838,8.21E+07,3.57E+10,15.943,13.0557,13.8129,14.57,15.3271,3209,8.07403,397.447
TP1,2014/10/15,1.08,-0.633478,434.557,188840,8.21E+07,3.57E+10,15.7865,12.9043,13.6614,14.4186,15.1757,3210,8.07434,397.556
TP1,2014/10/16,1.07,-0.59,434.56,188842,8.21E+07,3.57E+10,15.63,12.7529,13.51,14.2671,15.0243,3211,8.07465,397.664
TP1,2014/10/17,1.06,-0.614286,434.715,188977,8.22E+07,3.57E+10,15.4786,12.6014,13.3586,14.1157,14.8729,3212,8.07496,397.773
TP1,2014/10/18,1.05,-0.638571,434.87,189112,8.22E+07,3.58E+10,15.3271,12.45,13.2071,13.9643,14.7214,3213,8.07527,397.881
TP1,2014/10/19,1.04,-0.662857,435.025,189246,8.23E+07,3.58E+10,15.1757,12.2986,13.0557,13.8129,14.57,3214,8.07558,397.99
TP1,2014/10/20,1.03,-0.687143,435.179,189381,8.24E+07,3.59E+10,15.0243,12.1471,12.9043,13.6614,14.4186,3215,8.07589,398.098
TP1,2014/10/21,1.02,-0.711429,435.334,189516,8.25E+07,3.59E+10,14.8729,11.9957,12.7529,13.51,14.2671,3216,8.0762,398.207
TP1,2014/10/22,1.01,-0.735714,435.489,189651,8.26E+07,3.60E+10,14.7214,11.8443,12.6014,13.3586,14.1157,3217,8.07652,398.315
TP1,2014/10/23,1,-0.76,435.644,189786,8.27E+07,3.60E+10,14.57,11.6929,12.45,13.2071,13.9643,3218,8.07683,398.424
TP1,2014/10/24,0.99,-0.784286,435.799,189921,8.28E+07,3.61E+10,14.4186,11.5414,12.2986,13.0557,13.8129,3219,8.07714,398.532
TP1,2014/10/25,0.98,-0.808571,435.954,190056,8.29E+07,3.61E+10,14.2671,11.39,12.1471,12.9043,13.6614,3220,8.07745,398.641
TP1,2014/10/26,0.97,-0.832857,436.109,190191,8.29E+07,3.62E+10,14.1157,11.2386,11.9957,12.7529,13.51,3221,8.07776,398.749
TP1,2014/10/27,0.96,-0.857143,436.263,190326,8.30E+07,3.62E+10,13.9643,11.0871,11.8443,12.6014,13.3586,3222,8.07807,398.858
TP1,2014/10/28,0.95,-0.881429,436.418,190461,8.31E+07,3.63E+10,13.8129,10.9357,11.6929,12.45,13.2071,3223,8.07838,398.966
TP1,2014/10/29,0.94,-0.905714,436.573,190596,8.32E+07,3.63E+10,13.6614,10.7843,11.5414,12.2986,13.0557,3224,8.07869,399.075
TP1,2014/10/30,0.93,-0.93,436.728,190731,8.33E+07,3.64E+10,13.51,10.6329,11.39,12.1471,12.9043,3225,8.079,399.183
TP1,2014/10/31,0.92,-0.954286,436.883,190867,8.34E+07,3.64E+10,13.3586,10.4814,11.2386,11.9957,12.7529,3226,8.07931,399.292
TP1,2014/11/1,0.91,-0.978571,437.038,191002,8.35E+07,3.65E+10,13.2071,10.33,11.0871,11.8443,12.6014,3227,8.07962,399.4
TP1,2014/11/2,0.9,-1.00286,437.193,191137,8.36E+07,3.65E+10,13.0557,9.97926,10.9357,11.6929,12.45,3228,8.07993,399.509
TP1,2014/11/3,0.89,-1.02714,437.347,191273,8.37E+07,3.66E+10,12.9043,9.62852,10.7843,11.5414,12.2986,3229,8.08024,399.617
TP1,2014/11/4,0.88,-1.05143,437.502,191408,8.37E+07,3.66E+10,12.7529,9.27778,10.6329,11.39,12.1471,3230,8.08055,399.725
TP1,2014/11/5,0.87,-1.07571,437.657,191544,8.38E+07,3.67E+10,12.6014,8.92704,10.4814,11.2386,11.9957,3231,8.08086,399.834
TP1,2014/11/6,0.86,-1.1,437.812,191679,8.39E+07,3.67E+10,12.45,8.5763,10.33,11.0871,11.8443,3232,8.08117,399.942
TP1,2014/11/7,0.85,-1.12429,437.967,191815,8.40E+07,3.68E+10,12.2986,8.22556,9.97926,10.9357,11.6929,3233,8.08148,400.051
TP1,2014/11/8,0.84,-1.14857,438.122,191951,8.41E+07,3.68E+10,12.1471,7.87481,9.62852,10.7843,11.5414,3234,8.08178,400.159
TP1,2014/11/9,0.83,-1.17286,438.277,192086,8.42E+07,3.69E+10,11.9957,7.52407,9.27778,10.6329,11.39,3235,8.08209,400.268
TP1,2014/11/10,0.82,-1.19714,438.431,192222,8.43E+07,3.69E+10,11.8443,7.17333,8.92704,10.4814,11.2386,3236,8.0824,400.376
TP1,2014/11/11,0.81,-1.22143,438.586,192358,8.44E+07,3.70E+10,11.6929,6.82259,8.5763,10.33,11.0871,3237,8.08271,400.484
TP1,2014/11/12,0.8,-1.24571,438.741,192494,8.45E+07,3.71E+10,11.5414,6.47185,8.22556,9.97926,10.9357,3238,8.08302,400.593
TP1,2014/11/13,0.79,-1.27,438.896,192630,8.45E+07,3.71E+10,11.39,6.12111,7.87481,9.62852,10.7843,3239,8.08333,400.701
TP1,2014/11/14,0.78,-1.29429,439.051,192766,8.46E+07,3.72E+10,11.2386,5.77037,7.52407,9.27778,10.6329,3240,8.08364,400.81
TP1,2014/11/15,0.77,-1.31857,439.206,192902,8.47E+07,3.72E+10,11.0871,5.41963,7.17333,8.92704,10.4814,3241,8.08395,400.918
TP1,2014/11/16,0.76,-1.34286,439.361,193038,8.48E+07,3.73E+10,10.9357,5.06889,6.82259,8.5763,10.33,3242,8.08425,401.026
TP1,2014/11/17,0.75,-1.36714,439.515,193174,8.49E+07,3.73E+10,10.7843,4.71815,6.47185,8.22556,9.97926,3243,8.08456,401.135
TP1,2014/11/18,0.74,-1.39143,439.67,193310,8.50E+07,3.74E+10,10.6329,4.36741,6.12111,7.87481,9.62852,3244,8.08487,401.243
TP1,2014/11/19,0.73,-1.41571,439.825,193446,8.51E+07,3.74E+10,10.4814,4.01667,5.77037,7.52407,9.27778,3245,8.08518,401.352
TP1,2014/11/20,0.72,-1.44,439.98,193582,8.52E+07,3.75E+10,10.33,3.66593,5.41963,7.17333,8.92704,3246,8.08549,401.46
TP1,2014/11/21,0.718519,-1.43667,440.056,193649,8.52E+07,3.75E+10,9.97926,3.31519,5.06889,6.82259,8.5763,3247,8.08579,401.568
TP1,2014/11/22,0.717037,-1.43333,440.132,193716,8.53E+07,3.75E+10,9.62852,2.96444,4.71815,6.47185,8.22556,3248,8.0861,401.677
TP1,2014/11/23,0.715556,-1.43,440.208,193783,8.53E+07,3.76E+10,9.27778,2.6137,4.36741,6.12111,7.87481,3249,8.08641,401.785
TP1,2014/11/24,0.714074,-1.42667,440.284,193850,8.53E+07,3.76E+10,8.92704,2.26296,4.01667,5.77037,7.52407,3250,8.08672,401.894
TP1,2014/11/25,0.712593,-1.42333,440.36,193917,8.54E+07,3.76E+10,8.5763,1.91222,3.66593,5.41963,7.17333,3251,8.08703,402.002
TP1,2014/11/26,0.711111,-1.42,440.436,193983,8.54E+07,3.76E+10,8.22556,1.56148,3.31519,5.06889,6.82259,3252,8.08733,402.11
TP1,2014/11/27,0.70963,-1.41667,440.511,194050,8.55E+07,3.77E+10,7.87481,1.21074,2.96444,4.71815,6.47185,3253,8.08764,402.219
TP1,2014/11/28,0.708148,-1.41333,440.587,194117,8.55E+07,3.77E+10,7.52407,0.86,2.6137,4.36741,6.12111,3254,8.08795,402.327
TP1,2014/11/29,0.706667,-1.41,440.663,194184,8.56E+07,3.77E+10,7.17333,1.07229,2.26296,4.01667,5.77037,3255,8.08825,402.435
TP1,2014/11/30,0.705185,-1.40667,440.739,194251,8.56E+07,3.77E+10,6.82259,1.28457,1.91222,3.66593,5.41963,3256,8.08856,402.544
TP1,2014/12/1,0.703704,-1.40333,440.815,194318,8.57E+07,3.78E+10,6.47185,1.49686,1.56148,3.31519,5.06889,3257,8.08887,402.652
TP1,2014/12/2,0.702222,-1.4,440.891,194385,8.57E+07,3.78E+10,6.12111,1.70914,1.21074,2.96444,4.71815,3258,8.08918,402.76
TP1,2014/12/3,0.700741,-1.39667,440.967,194452,8.57E+07,3.78E+10,5.77037,1.92143,0.86,2.6137,4.36741,3259,8.08948,402.869
TP1,2014/12/4,0.699259,-1.39333,441.043,194519,8.58E+07,3.78E+10,5.41963,2.13371,1.07229,2.26296,4.01667,3260,8.08979,402.977
TP1,2014/12/5,0.697778,-1.39,441.119,194586,8.58E+07,3.79E+10,5.06889,2.346,1.28457,1.91222,3.66593,3261,8.0901,403.085
TP1,2014/12/6,0.696296,-1.38667,441.195,194653,8.59E+07,3.79E+10,4.71815,2.55829,1.49686,1.56148,3.31519,3262,8.0904,403.194
TP1,2014/12/7,0.694815,-1.38333,441.271,194720,8.59E+07,3.79E+10,4.36741,2.77057,1.70914,1.21074,2.96444,3263,8.09071,403.302
TP1,2014/12/8,0.693333,-1.38,441.347,194787,8.60E+07,3.79E+10,4.01667,2.98286,1.92143,0.86,2.6137,3264,8.09102,403.41
TP1,2014/12/9,0.691852,-1.37667,441.423,194854,8.60E+07,3.80E+10,3.66593,3.19514,2.13371,1.07229,2.26296,3265,8.09132,403.519
TP1,2014/12/10,0.69037,-1.37333,441.499,194921,8.61E+07,3.80E+10,3.31519,3.40743,2.346,1.28457,1.91222,3266,8.09163,403.627
TP1,2014/12/11,0.688889,-1.37,441.574,194988,8.61E+07,3.80E+10,2.96444,3.61971,2.55829,1.49686,1.56148,3267,8.09193,403.735
TP1,2014/12/12,0.687407,-1.36667,441.65,195055,8.61E+07,3.80E+10,2.6137,3.832,2.77057,1.70914,1.21074,3268,8.09224,403.844
TP1,2014/12/13,0.685926,-1.36333,441.726,195122,8.62E+07,3.81E+10,2.26296,4.04429,2.98286,1.92143,0.86,3269,8.09255,403.952
TP1,2014/12/14,0.684444,-1.36,441.802,195189,8.62E+07,3.81E+10,1.91222,4.25657,3.19514,2.13371,1.07229,3270,8.09285,404.06
TP1,2014/12/15,0.682963,-1.35667,441.878,195256,8.63E+07,3.81E+10,1.56148,4.46886,3.40743,2.346,1.28457,3271,8.09316,404.169
TP1,2014/12/16,0.681481,-1.35333,441.954,195323,8.63E+07,3.82E+10,1.21074,4.68114,3.61971,2.55829,1.49686,3272,8.09346,404.277
TP1,2014/12/17,0.68,-1.35,442.03,195391,8.64E+07,3.82E+10,0.86,4.89343,3.832,2.77057,1.70914,3273,8.09377,404.385
TP1,2014/12/18,0.68,-1.35,441.811,195197,8.62E+07,3.81E+10,1.07229,5.10571,4.04429,2.98286,1.92143,3274,8.09407,404.494
TP1,2014/12/19,0.68,-1.35,441.591,195003,8.61E+07,3.80E+10,1.28457,5.318,4.25657,3.19514,2.13371,3275,8.09438,404.602
TP1,2014/12/20,0.68,-1.35,441.372,194809,8.60E+07,3.80E+10,1.49686,5.53029,4.46886,3.40743,2.346,3276,8.09468,404.71
TP1,2014/12/21,0.68,-1.35,441.152,194615,8.59E+07,3.79E+10,1.70914,5.74257,4.68114,3.61971,2.55829,3277,8.09499,404.818
TP1,2014/12/22,0.68,-1.35,440.933,194422,8.57E+07,3.78E+10,1.92143,5.95486,4.89343,3.832,2.77057,3278,8.09529,404.927
TP1,2014/12/23,0.68,-1.35,440.713,194228,8.56E+07,3.77E+10,2.13371,6.16714,5.10571,4.04429,2.98286,3279,8.0956,405.035
TP1,2014/12/24,0.68,-1.35,440.494,194035,8.55E+07,3.76E+10,2.346,6.37943,5.318,4.25657,3.19514,3280,8.0959,405.143
TP1,2014/12/25,0.68,-1.35,440.275,193842,8.53E+07,3.76E+10,2.55829,6.59171,5.53029,4.46886,3.40743,3281,8.09621,405.251
TP1,2014/12/26,0.68,-1.35,440.055,193649,8.52E+07,3.75E+10,2.77057,6.804,5.74257,4.68114,3.61971,3282,8.09651,405.36
TP1,2014/12/27,0.68,-1.35,439.836,193455,8.51E+07,3.74E+10,2.98286,7.01629,5.95486,4.89343,3.832,3283,8.09682,405.468
TP1,2014/12/28,0.68,-1.35,439.616,193262,8.50E+07,3.74E+10,3.19514,7.22857,6.16714,5.10571,4.04429,3284,8.09712,405.576
TP1,2014/12/29,0.68,-1.35,439.397,193070,8.48E+07,3.73E+10,3.40743,7.44086,6.37943,5.318,4.25657,3285,8.09743,405.684
TP1,2014/12/30,0.68,-1.35,439.177,192877,8.47E+07,3.72E+10,3.61971,7.65314,6.59171,5.53029,4.46886,3286,8.09773,405.793
TP1,2014/12/31,0.68,-1.35,438.958,192684,8.46E+07,3.71E+10,3.832,7.86543,6.804,5.74257,4.68114,3287,8.09803,405.901
TP1,2015/1/1,0.68,-1.35,438.739,192492,8.45E+07,3.71E+10,4.04429,8.07771,7.01629,5.95486,4.89343,3288,8.09834,406.009
TP1,2015/1/2,0.68,-1.35,438.519,192299,8.43E+07,3.70E+10,4.25657,8.29,7.22857,6.16714,5.10571,3289,8.09864,406.117
TP1,2015/1/3,0.68,-1.35,438.3,192107,8.42E+07,3.69E+10,4.46886,8.26818,7.44086,6.37943,5.318,3290,8.09895,406.226
TP1,2015/1/4,0.68,-1.35,438.08,191914,8.41E+07,3.68E+10,4.68114,8.24636,7.65314,6.59171,5.53029,3291,8.09925,406.334
TP1,2015/1/5,0.68,-1.35,437.861,191722,8.39E+07,3.68E+10,4.89343,8.22455,7.86543,6.804,5.74257,3292,8.09955,406.442
TP1,2015/1/6,0.68,-1.35,437.641,191530,8.38E+07,3.67E+10,5.10571,8.20273,8.07771,7.01629,5.95486,3293,8.09986,406.55
TP1,2015/1/7,0.68,-1.35,437.422,191338,8.37E+07,3.66E+10,5.318,8.18091,8.29,7.22857,6.16714,3294,8.10016,406.659
TP1,2015/1/8,0.68,-1.35,437.203,191146,8.36E+07,3.65E+10,5.53029,8.15909,8.26818,7.44086,6.37943,3295,8.10046,406.767
TP1,2015/1/9,0.68,-1.35,436.983,190954,8.34E+07,3.65E+10,5.74257,8.13727,8.24636,7.65314,6.59171,3296,8.10077,406.875
TP1,2015/1/10,0.68,-1.35,436.764,190763,8.33E+07,3.64E+10,5.95486,8.11545,8.22455,7.86543,6.804,3297,8.10107,406.983
TP1,2015/1/11,0.68,-1.35,436.544,190571,8.32E+07,3.63E+10,6.16714,8.09364,8.20273,8.07771,7.01629,3298,8.10137,407.091
TP1,2015/1/12,0.68,-1.35,436.325,190379,8.31E+07,3.62E+10,6.37943,8.07182,8.18091,8.29,7.22857,3299,8.10168,407.2
TP1,2015/1/13,0.68,-1.35,436.105,190188,8.29E+07,3.62E+10,6.59171,8.05,8.15909,8.26818,7.44086,3300,8.10198,407.308
TP1,2015/1/14,0.68,-1.35,435.886,189997,8.28E+07,3.61E+10,6.804,8.02818,8.13727,8.24636,7.65314,3301,8.10228,407.416
TP1,2015/1/15,0.68,-1.35,435.667,189805,8.27E+07,3.60E+10,7.01629,8.00636,8.11545,8.22455,7.86543,3302,8.10259,407.524
TP1,2015/1/16,0.68,-1.35,435.447,189614,8.26E+07,3.60E+10,7.22857,7.98455,8.09364,8.20273,8.07771,3303,8.10289,407.632
TP1,2015/1/17,0.68,-1.35,435.228,189423,8.24E+07,3.59E+10,7.44086,7.96273,8.07182,8.18091,8.29,3304,8.10319,407.741
TP1,2015/1/18,0.68,-1.35,435.008,189232,8.23E+07,3.58E+10,7.65314,7.94091,8.05,8.15909,8.26818,3305,8.10349,407.849
TP1,2015/1/19,0.68,-1.35,434.789,189041,8.22E+07,3.57E+10,7.86543,7.91909,8.02818,8.13727,8.24636,3306,8.1038,407.957
TP1,2015/1/20,0.68,-1.35,434.569,188851,8.21E+07,3.57E+10,8.07771,7.89727,8.00636,8.11545,8.22455,3307,8.1041,408.065
TP1,2015/1/21,0.68,-1.35,434.35,188660,8.19E+07,3.56E+10,8.29,7.87545,7.98455,8.09364,8.20273,3308,8.1044,408.173
TP1,2015/1/22,0.671364,-1.35955,434.105,188447,8.18E+07,3.55E+10,8.26818,7.85364,7.96273,8.07182,8.18091,3309,8.1047,408.281
TP1,2015/1/23,0.662727,-1.36909,433.86,188234,8.17E+07,3.54E+10,8.24636,7.83182,7.94091,8.05,8.15909,3310,8.10501,408.39
TP1,2015/1/24,0.654091,-1.37864,433.615,188022,8.15E+07,3.54E+10,8.22455,7.81,7.91909,8.02818,8.13727,3311,8.10531,408.498
TP1,2015/1/25,0.645455,-1.38818,433.37,187810,8.14E+07,3.53E+10,8.20273,8.11,7.89727,8.00636,8.11545,3312,8.10561,408.606
TP1,2015/1/26,0.636818,-1.39773,433.125,187597,8.13E+07,3.52E+10,8.18091,8.41,7.87545,7.98455,8.09364,3313,8.10591,408.714
TP1,2015/1/27,0.628182,-1.40727,432.88,187385,8.11E+07,3.51E+10,8.15909,8.71,7.85364,7.96273,8.07182,3314,8.10621,408.822
TP1,2015/1/28,0.619545,-1.41682,432.635,187173,8.10E+07,3.50E+10,8.13727,9.01,7.83182,7.94091,8.05,3315,8.10651,408.93
TP1,2015/1/29,0.610909,-1.42636,432.39,186961,8.08E+07,3.50E+10,8.11545,9.31,7.81,7.91909,8.02818,3316,8.10682,409.039
TP1,2015/1/30,0.602273,-1.43591,432.145,186749,8.07E+07,3.49E+10,8.09364,9.61,8.11,7.89727,8.00636,3317,8.10712,409.147
TP1,2015/1/31,0.593636,-1.44545,431.9,186538,8.06E+07,3.48E+10,8.07182,9.91,8.41,7.87545,7.98455,3318,8.10742,409.255
TP1,2015/2/1,0.585,-1.455,431.655,186326,8.04E+07,3.47E+10,8.05,10.21,8.71,7.85364,7.96273,3319,8.10772,409.363
TP1,2015/2/2,0.576364,-1.46455,431.41,186115,8.03E+07,3.46E+10,8.02818,10.51,9.01,7.83182,7.94091,3320,8.10802,409.471
TP1,2015/2/3,0.567727,-1.47409,431.165,185903,8.02E+07,3.46E+10,8.00636,10.81,9.31,7.81,7.91909,3321,8.10832,409.579
TP1,2015/2/4,0.559091,-1.48364,430.92,185692,8.00E+07,3.45E+10,7.98455,11.11,9.61,8.11,7.89727,3322,8.10862,409.687
TP1,2015/2/5,0.550455,-1.49318,430.675,185481,7.99E+07,3.44E+10,7.96273,11.41,9.91,8.41,7.87545,3323,8.10892,409.795
TP1,2015/2/6,0.541818,-1.50273,430.43,185270,7.97E+07,3.43E+10,7.94091,11.71,10.21,8.71,7.85364,3324,8.10922,409.904
TP1,2015/2/7,0.533182,-1.51227,430.185,185059,7.96E+07,3.42E+10,7.91909,12.01,10.51,9.01,7.83182,3325,8.10953,410.012
TP1,2015/2/8,0.524545,-1.52182,429.94,184848,7.95E+07,3.42E+10,7.89727,12.31,10.81,9.31,7.81,3326,8.10983,410.12
TP1,2015/2/9,0.515909,-1.53136,429.695,184638,7.93E+07,3.41E+10,7.87545,12.61,11.11,9.61,8.11,3327,8.11013,410.228
TP1,2015/2/10,0.507273,-1.54091,429.45,184427,7.92E+07,3.40E+10,7.85364,12.91,11.41,9.91,8.41,3328,8.11043,410.336
TP1,2015/2/11,0.498636,-1.55045,429.205,184217,7.91E+07,3.39E+10,7.83182,13.21,11.71,10.21,8.71,3329,8.11073,410.444
TP1,2015/2/12,0.49,-1.56,428.96,184007,7.89E+07,3.39E+10,7.81,13.51,12.01,10.51,9.01,3330,8.11103,410.552
TP1,2015/2/13,0.493939,-1.52727,428.932,183983,7.89E+07,3.38E+10,8.11,13.81,12.31,10.81,9.31,3331,8.11133,410.66
TP1,2015/2/14,0.497879,-1.49455,428.905,183959,7.89E+07,3.38E+10,8.41,14.11,12.61,11.11,9.61,3332,8.11163,410.768
TP1,2015/2/15,0.501818,-1.46182,428.877,183936,7.89E+07,3.38E+10,8.71,14.41,12.91,11.41,9.91,3333,8.11193,410.876
TP1,2015/2/16,0.505758,-1.42909,428.85,183912,7.89E+07,3.38E+10,9.01,14.71,13.21,11.71,10.21,3334,8.11223,410.985
TP1,2015/2/17,0.509697,-1.39636,428.822,183888,7.89E+07,3.38E+10,9.31,15.01,13.51,12.01,10.51,3335,8.11253,411.093
TP1,2015/2/18,0.513636,-1.36364,428.795,183865,7.88E+07,3.38E+10,9.61,15.31,13.81,12.31,10.81,3336,8.11283,411.201
TP1,2015/2/19,0.517576,-1.33091,428.767,183841,7.88E+07,3.38E+10,9.91,15.61,14.11,12.61,11.11,3337,8.11313,411.309
TP1,2015/2/20,0.521515,-1.29818,428.739,183817,7.88E+07,3.38E+10,10.21,15.91,14.41,12.91,11.41,3338,8.11343,411.417
TP1,2015/2/21,0.525455,-1.26545,428.712,183794,7.88E+07,3.38E+10,10.51,16.21,14.71,13.21,11.71,3339,8.11373,411.525
TP1,2015/2/22,0.529394,-1.23273,428.684,183770,7.88E+07,3.38E+10,10.81,16.51,15.01,13.51,12.01,3340,8.11403,411.633
TP1,2015/2/23,0.533333,-1.2,428.657,183747,7.88E+07,3.38E+10,11.11,16.81,15.31,13.81,12.31,3341,8.11432,411.741
TP1,2015/2/24,0.537273,-1.16727,428.629,183723,7.87E+07,3.38E+10,11.41,17.11,15.61,14.11,12.61,3342,8.11462,411.849
TP1,2015/2/25,0.541212,-1.13455,428.602,183699,7.87E+07,3.37E+10,11.71,17.41,15.91,14.41,12.91,3343,8.11492,411.957
TP1,2015/2/26,0.545152,-1.10182,428.574,183676,7.87E+07,3.37E+10,12.01,17.71,16.21,14.71,13.21,3344,8.11522,412.065
TP1,2015/2/27,0.549091,-1.06909,428.546,183652,7.87E+07,3.37E+10,12.31,17.5731,16.51,15.01,13.51,3345,8.11552,412.173
TP1,2015/2/28,0.55303,-1.03636,428.519,183628,7.87E+07,3.37E+10,12.61,17.4362,16.81,15.31,13.81,3346,8.11582,412.281
TP1,2015/3/1,0.55697,-1.00364,428.491,183605,7.87E+07,3.37E+10,12.91,17.2993,17.11,15.61,14.11,3347,8.11612,412.389
TP1,2015/3/2,0.560909,-0.970909,428.464,183581,7.87E+07,3.37E+10,13.21,17.1624,17.41,15.91,14.41,3348,8.11642,412.497
TP1,2015/3/3,0.564848,-0.938182,428.436,183557,7.86E+07,3.37E+10,13.51,17.0255,17.71,16.21,14.71,3349,8.11672,412.605
TP1,2015/3/4,0.568788,-0.905455,428.408,183534,7.86E+07,3.37E+10,13.81,16.8886,17.5731,16.51,15.01,3350,8.11701,412.713
TP1,2015/3/5,0.572727,-0.872727,428.381,183510,7.86E+07,3.37E+10,14.11,16.7517,17.4362,16.81,15.31,3351,8.11731,412.821
TP1,2015/3/6,0.576667,-0.84,428.353,183487,7.86E+07,3.37E+10,14.41,16.6148,17.2993,17.11,15.61,3352,8.11761,412.929
TP1,2015/3/7,0.580606,-0.807273,428.326,183463,7.86E+07,3.37E+10,14.71,16.4779,17.1624,17.41,15.91,3353,8.11791,413.037
TP1,2015/3/8,0.584545,-0.774545,428.298,183439,7.86E+07,3.37E+10,15.01,16.341,17.0255,17.71,16.21,3354,8.11821,413.145
TP1,2015/3/9,0.588485,-0.741818,428.271,183416,7.86E+07,3.36E+10,15.31,16.2041,16.8886,17.5731,16.51,3355,8.11851,413.253
TP1,2015/3/10,0.592424,-0.709091,428.243,183392,7.85E+07,3.36E+10,15.61,16.0672,16.7517,17.4362,16.81,3356,8.1188,413.361
TP1,2015/3/11,0.596364,-0.676364,428.215,183368,7.85E+07,3.36E+10,15.91,15.9303,16.6148,17.2993,17.11,3357,8.1191,413.469
TP1,2015/3/12,0.600303,-0.643636,428.188,183345,7.85E+07,3.36E+10,16.21,15.7934,16.4779,17.1624,17.41,3358,8.1194,413.577
TP1,2015/3/13,0.604242,-0.610909,428.16,183321,7.85E+07,3.36E+10,16.51,15.6566,16.341,17.0255,17.71,3359,8.1197,413.685
TP1,2015/3/14,0.608182,-0.578182,428.133,183298,7.85E+07,3.36E+10,16.81,15.5197,16.2041,16.8886,17.5731,3360,8.11999,413.793
TP1,2015/3/15,0.612121,-0.545455,428.105,183274,7.85E+07,3.36E+10,17.11,15.3828,16.0672,16.7517,17.4362,3361,8.12029,413.901
TP1,2015/3/16,0.616061,-0.512727,428.078,183250,7.84E+07,3.36E+10,17.41,15.2459,15.9303,16.6148,17.2993,3362,8.12059,414.009
TP1,2015/3/17,0.62,-0.48,428.05,183227,7.84E+07,3.36E+10,17.71,15.109,15.7934,16.4779,17.1624,3363,8.12089,414.117
TP1,2015/3/18,0.611379,-0.473103,428.448,183568,7.86E+07,3.37E+10,17.5731,14.9721,15.6566,16.341,17.0255,3364,8.12118,414.225
TP1,2015/3/19,0.602759,-0.466207,428.847,183909,7.89E+07,3.38E+10,17.4362,14.8352,15.5197,16.2041,16.8886,3365,8.12148,414.333
TP1,2015/3/20,0.594138,-0.45931,429.245,184251,7.91E+07,3.39E+10,17.2993,14.6983,15.3828,16.0672,16.7517,3366,8.12178,414.441
TP1,2015/3/21,0.585517,-0.452414,429.643,184593,7.93E+07,3.41E+10,17.1624,14.5614,15.2459,15.9303,16.6148,3367,8.12207,414.549
TP1,2015/3/22,0.576897,-0.445517,430.041,184936,7.95E+07,3.42E+10,17.0255,14.4245,15.109,15.7934,16.4779,3368,8.12237,414.657
TP1,2015/3/23,0.568276,-0.438621,430.44,185278,7.98E+07,3.43E+10,16.8886,14.2876,14.9721,15.6566,16.341,3369,8.12267,414.765
TP1,2015/3/24,0.559655,-0.431724,430.838,185621,8.00E+07,3.45E+10,16.7517,14.1507,14.8352,15.5197,16.2041,3370,8.12296,414.873
TP1,2015/3/25,0.551034,-0.424828,431.236,185965,8.02E+07,3.46E+10,16.6148,14.0138,14.6983,15.3828,16.0672,3371,8.12326,414.981
